RS,990717,PT,Governador,OLÍVIO DE OLIVEIRA DUTRA,13,2006,89724504000168,PEDRASUL CONSTRUTORA LTDA.,Cheque,22/09/06,Recursos de pessoas jurídicas,10000.00,1,candidato,pedrasul-construtora
RS,992726,PMDB,Deputado Federal,CEZAR AUGUSTO SCHIRMER,1520,2006,89724504000168,PEDRASUL CONSTRUTORA LTDA,Cheque,29/09/06,Recursos de pessoas jurídicas,5000.00,1,candidato,pedrasul-construtora
RS,992954,PMDB,Governador,GERMANO ANTONIO RIGOTTO,15,2006,89724504000168,PEDRASUL CONSTRUTORA LTDA.,Cheque,15/09/06,Recursos de pessoas jurídicas,20000.00,1,candidato,pedrasul-construtora
RS,5495917,PT,Deputado Federal,MARIA DO ROSARIO NUNES,1370,2010,89724504000168,PEDRASUL CONSTRUTORA S/A,Nao especificado,24/09/10,,5000.00,1,candidato,pedrasul-construtora
RS,11532951,PMDB,NULL,Comitê Financeiro Único,NULL,2006,89724504000168,PEDRASUL CONSTRUTORA SA,Cheque,01/10/12,NULL,10000.00,1,comite,pedrasul-construtora
